Local Time,kW Demand,kWh_Net
2012-Jan-03 11:45:00.000,169.9487,3252141.0000
2012-Jan-03 12:00:00.000,169.5493,3252183.5000
2012-Jan-03 12:15:00.000,166.2534,3252225.0000
2012-Jan-03 12:30:00.000,166.8916,3252266.7500
2012-Jan-03 12:45:00.000,167.8542,3252308.7500
2012-Jan-03 13:00:00.000,172.8105,3252352.0000
2012-Jan-03 13:15:00.000,171.4457,3252394.7500
2012-Jan-03 13:30:00.000,168.1028,3252436.7500
2012-Jan-03 13:45:00.000,176.6438,3252481.0000
2012-Jan-03 14:00:00.000,180.9821,3252526.2500
2012-Jan-03 14:15:00.000,180.6873,3252571.2500
2012-Jan-03 14:30:00.000,180.9148,3252616.5000
2012-Jan-03 14:45:00.000,181.7945,3252662.0000
2012-Jan-03 15:00:00.000,183.2676,3252707.7500
2012-Jan-03 15:15:00.000,186.6060,3252754.5000
2012-Jan-03 15:30:00.000,181.0841,3252799.7500
2012-Jan-03 15:45:00.000,176.9723,3252844.0000
2012-Jan-03 16:00:00.000,167.5917,3252886.0000
2012-Jan-03 16:15:00.000,170.3182,3252928.5000
2012-Jan-03 16:30:00.000,174.3426,3252972.0000
2012-Jan-03 16:45:00.000,164.9994,3253013.2500
2012-Jan-03 17:00:00.000,164.6989,3253054.5000
2012-Jan-03 17:15:00.000,161.8210,3253095.0000
2012-Jan-03 17:30:00.000,156.4651,3253134.0000
2012-Jan-03 17:45:00.000,159.0289,3253173.7500
2012-Jan-03 18:00:00.000,155.9251,3253212.7500
2012-Jan-03 18:15:00.000,151.1997,3253250.5000
2012-Jan-03 18:30:00.000,145.6117,3253287.0000
2012-Jan-03 18:45:00.000,107.2090,3253313.7500
2012-Jan-03 19:00:00.000,108.9206,3253341.0000
2012-Jan-03 19:15:00.000,107.4517,3253368.0000
2012-Jan-03 19:30:00.000,107.4806,3253394.7500
2012-Jan-03 19:45:00.000,103.1713,3253420.5000
2012-Jan-03 20:00:00.000,102.7632,3253446.2500
2012-Jan-03 20:15:00.000,101.9991,3253471.7500
2012-Jan-03 20:30:00.000,98.9083,3253496.5000
2012-Jan-03 20:45:00.000,96.1812,3253520.5000
2012-Jan-03 21:00:00.000,98.2090,3253545.0000
2012-Jan-03 21:15:00.000,97.0534,3253569.5000
2012-Jan-03 21:30:00.000,94.6887,3253593.0000
2012-Jan-03 21:45:00.000,92.6716,3253616.2500
2012-Jan-03 22:00:00.000,90.5700,3253639.0000
2012-Jan-03 22:15:00.000,95.4409,3253662.7500
